wwtp_jurisdiction,junk1,junk2,wwtp_name,county_names,lab_id,population_served,sample_location,sample_matrix,pcr_target_units,pcr_target,pcr_target_avg_conc,pcr_target_flowpop_lin,lod_sewage,pcr_target_below_lod,sample_collect_date,quality_flag
XX,D,ye,14,09634,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,93.87893829512821,335.2062089623892,3.7080859082445232,0,2023-07-28,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,18.784296198219966,24.456558953248408,1.2534572274074924,0,2023-07-29,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,726.1220317055539,28.831370274962772,1.6912704261075246,0,2023-07-29,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,11.575306369723137,109.52895431551734,15.21304891369186,0,2023-07-29,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,24.388756391739967,26.720527097323632,3.199955392493262,0,2023-07-29,NA
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,481.1296333761557,989.5569134642733,13.032247132356186,0,2023-07-29,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,693.8417724731394,790.0467927326773,1.89720897724016,0,2023-07-29,no
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,0.7118998726735573,81.83300294458198,0.5326940922739297,0,2023-07-29,NA
XX,D,ye,12,32541,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,8.737336974037659,389.52437870189783,6.544890674740152,0,2023-07-29,NA
YY,E,No,14,09634,3,13,upstream,primary sludge,copies/g dry sludge,sars-cov-2,217.51626595412512,16.637332328320927,11.644643906398457,0,2023-07-29,NA
YY,E,No,15,98436,4,13,upstream,primary sludge,copies/g dry sludge,sars-cov-2,8.391443390627675,21.816466090463543,3.2620521602127983,0,2023-07-29,no
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,43.089152719699264,435.73082145092775,3.6013387596174287,0,2023-07-30,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,293.07747474889976,640.4133163904908,2.550628153414425,0,2023-07-30,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,112.6451622683913,55.690792692252025,7.422539146040794,0,2023-07-30,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,83.05580532971635,13.75681947578676,3.468712824091568,0,2023-07-30,no
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,35.92465897535307,6.113370963494267,2.0107761649688167,0,2023-07-30,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,181.06509947668224,12.659505068382138,2.518004628254172,0,2023-07-30,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,150.53654307805084,325.2854402693327,3.9992681270118213,0,2023-07-30,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,0.7054785764378129,22.157444364143263,0.9116653199364343,0,2023-07-30,NA
ZZ,F,NO,14,09634,3,8472,wwtp,raw wastewater,copies/g dry sludge,sars-cov-2,108.36145123957724,86.89442270686818,11.39560045291121,0,2023-07-30,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,246.6032919435724,287.6997057887416,8.944527262332093,0,2023-07-31,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,35.0804527865654,9.815623595834188,4.506925619391673,0,2023-07-31,temperature not assessed upon arrival at the laboratory
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,47.030914535691025,129.80799855966578,1.3235553513674838,0,2023-07-31,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,2.7111607469026726,42.07629323981842,5.422321493805345,1,2023-07-31,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,8.5644405503772,716.9936997202635,3.322350533295187,0,2023-07-31,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.0518639222874664,106.4044310689322,0.9368685615044754,0,2023-07-31,yes
YY,E,No,14,09634,3,13,upstream,primary sludge,copies/g dry sludge,sars-cov-2,3.074861961872334,27.031670850394182,6.149723923744668,1,2023-07-31,result is not quantifiable
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.982668029827039,71.39805501927842,13.681632332433592,0,2023-08-01,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,303.015158055623,339.7455181400534,4.660378211910215,0,2023-08-01,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,16.24632418137527,539.1877904601992,11.755171264652056,0,2023-08-01,no
CA,A,YES,5,34687,3,1000000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,599.3820574248351,273.0288163965346,1.6131250103135448,0,2023-08-01,y
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,118.03992962940161,128.80524355785863,2.1903224377883364,0,2023-08-01,NA
CA,A,YES,5,34687,4,1000000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,10.189133119631624,68.87700797893143,11.297255204351748,0,2023-08-01,no
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,15.592550369843522,16.27795028653531,1.3230353037470421,0,2023-08-01,NA
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,716.1763495974984,20.27189355355651,11.220105425189498,0,2023-08-01,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,85.60667181953598,82.31974912944196,3.3031764400461694,0,2023-08-01,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,450.9262821458641,53.7502517972468,1.0729790148397356,0,2023-08-01,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.36791362753137,44.87393750816078,0.5413630134151237,0,2023-08-01,result is not quantifiable
XX,D,ye,12,32541,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,205.38702868053082,399.0007566622886,2.708092710837074,0,2023-08-01,NA
XX,D,ye,15,98436,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,43.14571988113972,118.28744838665774,16.9769537344861,0,2023-08-01,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,29.89881095401264,644.8783031094963,2.1379496979228128,0,2023-08-02,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,8.186167928932948,394.9724924521999,3.707995046001653,0,2023-08-02,> max temp and/or hold time
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,12.170372509019106,318.8893881369137,24.340745018038213,1,2023-08-02,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,61.40776120705407,306.820905000891,6.367177273734145,0,2023-08-02,no
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,48.59629266678792,10.85427701445372,1.8291309007478727,0,2023-08-02,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,118.74761913373607,37.40420679540226,10.14468370963547,0,2023-08-02,no
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.490027103269226,5.067015045749847,0.5489066064132921,0,2023-08-02,NA
YY,E,No,15,98436,4,13,upstream,primary sludge,copies/g dry sludge,sars-cov-2,42.04476991549186,325.9380082818229,2.425107733760121,0,2023-08-02,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,15.245052164050056,14.601654948065194,9.130847682327424,0,2023-08-03,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,28.279628909864392,16.735452337914275,15.49792768069906,0,2023-08-03,no
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.394507993401724,7.318649408462229,2.068053759693033,0,2023-08-03,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,559.611448701473,295.1955902450851,1.7182769404791116,0,2023-08-03,no
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,54.86459826169503,109.74105034032581,19.512330040985805,0,2023-08-03,NA
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,422.30532314703635,896.24649708455,4.842478528490544,0,2023-08-03,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,709.6846424252865,13.64311829474672,8.333672140923492,0,2023-08-03,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,19.569510877394052,210.54941598732407,22.693754511360808,0,2023-08-03,no
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.410808354353311,11.615967931815392,0.755495903351384,0,2023-08-03,no
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,445.18973523111055,46.58244883444312,1.69920384070378,0,2023-08-04,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,105.68271227819572,5.714044703782743,2.7817956882960715,0,2023-08-04,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,664.3227869998262,16.488534852363777,2.3779864402641393,0,2023-08-04,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,860.136571198302,34.78123378571127,20.158468136558824,0,2023-08-04,no
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,195.5846328836593,101.03447072107053,1.1277045609481247,0,2023-08-04,no
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,642.8127922668028,881.9735410060316,4.554575222819634,0,2023-08-04,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,153.88225875925394,845.5560405496877,3.92411194136486,0,2023-08-04,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.5618679384954453,14.026741047240066,0.9101024937788217,0,2023-08-04,no
ZZ,F,NO,15,98436,4,8472,wwtp,raw wastewater,copies/g dry sludge,sars-cov-2,137.42857743819567,83.27254839131045,12.127263966420896,0,2023-08-04,temperature not assessed upon arrival at the laboratory
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,56.64386164261395,8.884665829339795,5.669307914328272,0,2023-08-05,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,310.41131633214593,13.900424476349487,4.193320265882613,0,2023-08-05,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,66.73533042657527,201.94219172452438,5.555692745960596,0,2023-08-05,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,99.44260825530226,7.507257005132422,20.78476980672308,0,2023-08-05,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,344.82023192989226,29.91248398658464,11.593194698942327,0,2023-08-05,no
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,43.506825387979426,835.0557327517798,16.20126377502058,0,2023-08-05,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,8.057314815169914,36.3726138374796,21.029956471540032,0,2023-08-05,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,0.9458951422454772,84.20342107698912,1.8917902844909544,1,2023-08-05,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,0.959469186055834,21.991334951854444,0.1237061645273106,0,2023-08-05,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,78.17453789973618,56.090228252421475,2.210850689544784,0,2023-08-06,no
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,6.57066470470062,12.342880249439874,5.013772210792979,0,2023-08-06,temperature not assessed upon arrival at the laboratory
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,208.66887747331415,942.4172132133331,6.930758092021518,0,2023-08-06,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,510.5978868626329,25.740680663632325,5.486129249767782,0,2023-08-06,NA
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,959.8816387141374,35.89664655296101,2.6801398818610838,0,2023-08-06,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,803.058662597642,20.33453061479167,5.669344535538341,0,2023-08-06,no
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,26.52573139239787,594.3197774401526,21.212798466869295,0,2023-08-06,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.5172420872841843,964.3411698335758,0.44376776207618857,0,2023-08-06,NA
XX,D,ye,13,65174,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,944.5552973111352,94.59366857818313,15.187647319159383,0,2023-08-06,no
XX,D,ye,14,09634,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,21.687447988086134,40.033703572755435,12.236921135810197,0,2023-08-06,NA
XX,D,ye,15,98436,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,285.2317977204103,20.3901775074221,8.418250484956513,0,2023-08-06,NA
YY,E,No,12,32541,1,13,upstream,primary sludge,copies/g dry sludge,sars-cov-2,9.76752281538091,146.3428825559688,1.084729442891947,0,2023-08-06,below loq
ZZ,F,NO,13,65174,2,8472,wwtp,raw wastewater,copies/g dry sludge,sars-cov-2,64.89526905834938,914.9629465728397,7.231917260081632,0,2023-08-06,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,25.482224251359003,994.4385402519111,2.869294462719715,0,2023-08-07,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,2.9146177115473964,76.63341768548509,5.829235423094793,1,2023-08-07,no
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,109.08994189893532,6.875008365746965,23.225017484203427,0,2023-08-07,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,28.868053917653118,169.48296376806599,7.970682783262692,0,2023-08-07,no
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,12.045847462263154,411.04806738167974,24.09169492452631,1,2023-08-07,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,32.100826571581784,157.72216380509755,1.1003112715966439,0,2023-08-07,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,929.1921951736591,20.91807099616335,1.4551659518078803,0,2023-08-07,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.8374080788950238,11.193954612574963,0.19166715569739182,0,2023-08-07,NA
YY,E,No,12,32541,1,13,upstream,primary sludge,copies/g dry sludge,sars-cov-2,9.757533389558919,10.324515391238647,7.695903126280461,0,2023-08-07,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,43.06626276789402,6.304198094739177,19.154037997448203,0,2023-08-08,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,10.950776866206521,785.9975485294962,19.501502038716477,0,2023-08-08,no
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,20.9229537998017,81.42974638609589,1.4841507364848099,0,2023-08-08,no
CA,A,YES,5,34687,3,1000000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,989.4411817956612,15.57693983588628,3.063510998152033,0,2023-08-08,result is not quantifiable
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,9.53920795675469,8.37315100720299,14.723137279033994,0,2023-08-08,no
CA,A,YES,5,34687,4,1000000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,372.13978502278394,25.62414703813156,1.2460822277499688,0,2023-08-08,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,4.774678912302408,96.25169246591742,9.549357824604815,1,2023-08-08,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,14.599289830479231,158.40317672488013,15.75508105360311,0,2023-08-08,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,1.1187305313155609,59.14976110857724,2.2374610626311218,1,2023-08-08,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,0.9212160717450832,946.9310894094828,1.1479778273903374,0,2023-08-08,NA
XX,D,ye,14,09634,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,287.0561376044087,38.05066844093249,6.667666654777346,0,2023-08-08,NA
ZZ,F,NO,13,65174,2,8472,wwtp,raw wastewater,copies/g dry sludge,sars-cov-2,6.594174621029365,38.31597630192922,6.6516030919398625,0,2023-08-08,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,36.58738721505971,24.729216820403384,4.556239281642803,0,2023-08-09,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,23.380158092200155,690.7196674990745,14.695136203854734,0,2023-08-09,> max temp and/or hold time
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,9.430287855700232,98.67861874928543,6.427163845167934,0,2023-08-09,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,2.6004917741878115,12.292218744316562,5.200983548375623,1,2023-08-09,NA
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,67.84342972789176,6.693660043830929,1.1397458933349964,0,2023-08-09,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,26.88238052610876,160.55119957546154,8.814953251156307,0,2023-08-09,no
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,1.96668817873219,540.1546018039382,3.93337635746438,1,2023-08-09,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.1322636796893362,15.247463624841483,0.11320810648986335,0,2023-08-09,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,229.18755885572608,18.445161479616353,13.17444100390749,0,2023-08-10,no
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,15.101998516798645,6.00087161481564,3.2747091950997804,0,2023-08-10,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,3.5137222122124943,846.7057556611683,7.0274444244249885,1,2023-08-10,temperature not assessed upon arrival at the laboratory
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,57.646969364933994,97.96118059268086,7.085905074338222,0,2023-08-10,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,10.88903118919192,35.72542305982524,1.8863060828753513,0,2023-08-10,no
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,90.87799805152652,327.109327342467,4.729553329890909,0,2023-08-10,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,37.735038538929686,31.13935150498589,4.071972278424945,0,2023-08-10,no
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,7.240546236025829,6.497582489305786,4.6943160532879915,0,2023-08-10,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.028198212721811,155.18893038104613,1.1346719657740452,0,2023-08-10,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,17.87839963583158,353.7913947879838,2.386031352430203,0,2023-08-11,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,48.07329389170977,749.7926569129905,1.5203552578467876,0,2023-08-11,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,16.531917330400987,52.20011647889214,1.703341145071786,0,2023-08-11,no
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.757250894998428,487.92192672993053,3.749671870317186,0,2023-08-11,no
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,19.835092331283192,561.1530211490855,4.020428148735447,0,2023-08-11,NA
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,7.180196118874672,28.894022848243257,5.204695896143978,0,2023-08-11,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,106.49121949244278,383.21558804057565,3.787459713054729,0,2023-08-11,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.545133079666732,579.6957490084072,15.246338211255718,0,2023-08-11,NA
